molecule_chembl_id,standard_value,canonical_smiles
CHEMBL605727,27.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)C)C3)C[C@@H]2C1
CHEMBL604680,56.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)CO)C3)C[C@@H]2C1
CHEMBL594208,27.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(S(=O)(=O)C4CCCC4)C3)C[C@@H]2C1
CHEMBL592940,28.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1
CHEMBL593520,30.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1
CHEMBL593184,38.0,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1
CHEMBL592993,30.0,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1
CHEMBL593195,66.0,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1
CHEMBL592997,38.0,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1
CHEMBL596523,60.0,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1
CHEMBL593027,17.0,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1
CHEMBL593042,24.0,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1
CHEMBL593046,21.0,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1
CHEMBL593080,22.0,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1
CHEMBL593605,10000.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccccc3)c1)CC2
CHEMBL596165,170.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Sc3ccccc3)c1)CC2
CHEMBL592918,86.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(S(=O)(=O)c3ccccc3)c1)CC2
CHEMBL593204,79.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C)cc3)c1)CC2
CHEMBL593177,130.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(OC)cc3)c1)CC2
CHEMBL592944,42.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(O)cc3)c1)CC2
CHEMBL593111,92.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(F)cc3)c1)CC2
CHEMBL593205,13.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C(=O)O)cc3)c1)CC2
CHEMBL1077350,500.0,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)C[C@@H]1C
CHEMBL1077351,500.0,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C2)C[C@@H]1C
CHEMBL1077352,500.0,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C2)C[C@@H]1C
CHEMBL1077353,92.0,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)C[C@@H]1C
CHEMBL1077354,98.0,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C2)C[C@@H]1C
CHEMBL1077355,45.0,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C2)C[C@@H]1C
CHEMBL1078231,4.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1077358,14.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2
CHEMBL1077359,15.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C1)CC2
CHEMBL1077360,25.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2
CHEMBL1077361,61.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C1)CC2
CHEMBL1077362,44.0,CCCC[C@H]1CN(C[C@H]2CC[C@H](OCC)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2
CHEMBL1077363,34.0,CCCC[C@H]1CN(C[C@H]2CC[C@H](OCC)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C1)CC2
CHEMBL1077364,23.0,CCCC[C@H]1CN(C[C@H]2CC[C@H](OC(C)C)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2
CHEMBL1077365,27.0,CCCC[C@H]1CN(C[C@H]2CC[C@H](OC3CC3)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2
CHEMBL1081625,35.0,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1081476,6.0,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1081477,43.0,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOCC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1081486,18.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1082191,6.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1082201,30.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOCC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1082202,8.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1087533,38.0,Cc1nnc(C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2cccc(F)c2)CC1
CHEMBL1087534,7.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCOC1)c1cccc(F)c1
CHEMBL1087535,5.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CC(F)(F)C1)c1cccc(F)c1
CHEMBL1087028,13.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCOCC1)c1cccc(F)c1
CHEMBL1087153,5.0,Cc1nnc(C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccc(F)c1
CHEMBL1080794,51.0,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1077988,100.0,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3ccccc3C)CC1)CC2
CHEMBL1077989,18.0,CCCCC1N(CC2CCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1078072,24.0,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1078647,144.0,CCCCC1N(Cc2ccccc2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1078648,300.0,CCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1077779,10.0,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1077912,7.0,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078659,58.0,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078753,30.0,CCCCC1CN(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1078013,68.0,CCCCC1CN(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078014,89.0,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2
CHEMBL1078015,76.0,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078723,25.0,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078141,100.0,CCCC[C@@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078936,61.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ccnc3C)CC1)CC2
CHEMBL1078710,80.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC1)CC2
CHEMBL1078711,24.0,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(C#N)nc3C)CC1)CC2
CHEMBL1078937,22.0,CCCC[C@H]1CN(C)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(C#N)nc3C)CC1)CC2
CHEMBL1078712,12.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(=O)oc3C)CC1)CC2
CHEMBL1078713,97.0,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)nc(C(F)(F)F)nc3C)CC1)CC2
CHEMBL1078714,27.0,CCCC[C@H]1CN(CC2CCC(F)(F)CC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
CHEMBL1078335,10.0,CCCC[C@H]1CN(CC2CCCCO2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ccnc3C)CC1)CC2
CHEMBL3084729,112.0,COC(=O)[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3cccnc31)C2)c1ccccc1
CHEMBL3084731,14.4,Cc1nc2cccnc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](C(=O)NCc1ccc(F)cc1)c1ccccc1
CHEMBL1093137,10000.0,c1ccc(CNCc2ccc(CN(Cc3nc4ccccc4[nH]3)[C@H]3CCCc4cccnc43)cc2)nc1
CHEMBL518924,10000.0,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
CHEMBL1098665,34.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(C#N)c3)C[C@@H]2C1
CHEMBL1098664,30.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cc(F)cc(F)c3)C[C@@H]2C1
CHEMBL1094518,25.0,Cc1nc(Cl)nc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3ccccc3)C[C@@H]2C1
CHEMBL1095191,9.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1098357,12.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CCC(F)(F)CC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1095816,13.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CCCC3)c3cccc(F)c3)C[C@@H]2C1
CHEMBL1095815,20.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3ccccc3)C[C@@H]2C1
CHEMBL1098014,27.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)CC3CCC(F)(F)CC3)c3ccccc3)C[C@@H]2C1
CHEMBL1095827,12.0,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1095518,30.0,Cc1cc(=O)[nH]c(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1095517,14.0,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1097170,44.0,Cc1cc[n+]([O-])c(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1097169,7.0,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1096486,19.0,Cc1noc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1097816,26.0,COc1cc(C)c(C(=O)N2C[C@@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@@H]3C2)c(C)c1
CHEMBL1097815,6.0,Cc1cc(F)cc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1097515,14.0,O=C(N[C@@H](CCN1C[C@H]2CN(C(=O)c3c(Cl)cccc3Cl)C[C@H]2C1)c1ccccc1)C1CCCC1
CHEMBL1096102,9.0,Cc1cccc(Cl)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1096101,465.0,CC(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1098151,15.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3ccccc3)C[C@@H]2C1
CHEMBL1098150,18.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)c3ccoc3)c3ccccc3)C[C@@H]2C1
CHEMBL1096766,8.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@H]2C1
CHEMBL1096765,4.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3ccccc3)C[C@@H]2C1
CHEMBL1096764,3.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1096768,7.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)C[C@@H]2C1
CHEMBL1096447,11.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C(C)C)c3ccccc3)C[C@@H]2C1
CHEMBL1096446,15.0,CC(=O)N[C@@H](CCN1C[C@H]2CN(C(=O)c3c(C)cccc3C)C[C@H]2C1)c1ccccc1
CHEMBL1096445,6.0,Cc1cccc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@@H]2C1
CHEMBL324643,6.0,CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cccc3C)CC2)CC1
CHEMBL1085723,65.0,CCCCC1CN(C2CCOCC2)C(=O)N1C1CCN(C2(C)CCN(C(=O)c3c(C)cc(C#N)nc3C)CC2)CC1
CHEMBL1082487,84.0,CCCCC1CN(C2CCOCC2)C(=O)N1C1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1
CHEMBL1083437,43.0,CCCCC1CN(CC2CCOCC2)C(=O)N1C1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1
CHEMBL1085722,25.0,CCO[C@H]1CC[C@H](CN2C[C@H](c3ccccn3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)cc(C#N)nc5C)CC4)CC3)C2=O)CC1
CHEMBL1085721,12.0,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)C[C@@H]3c3ccccn3)CC2)CC1
CHEMBL1083126,24.0,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085232,33.0,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C[C@H]4CC[C@H](O)CC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085217,26.0,CNC(=O)N1CCC(CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)cc(C#N)nc5C)CC4)CC3)C2=O)CC1
CHEMBL1085231,21.0,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCOCC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085225,12.0,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085224,20.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C[C@H]4CC[C@H](O)CC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085223,6.0,CCO[C@H]1CC[C@H](CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1
CHEMBL1085222,62.0,CO[C@H]1CC[C@H](CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1
CHEMBL1085221,32.0,CNC(=O)N1CCC(CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1
CHEMBL1085220,34.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCN(S(C)(=O)=O)CC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085219,26.0,COC(=O)N1CCC(CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1
CHEMBL1085218,90.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCOCC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085226,8.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CCC4CCOCC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085230,500.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)C[C@@H]3c3ccccc3)CC2)CC1
CHEMBL1085229,20.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL1085228,27.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)CC3c3ccccc3)CC2)CC1
CHEMBL1171008,251.19,O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL1171786,630.96,O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL1172043,1.09,C=CCN(C(=O)OCc1ccc(Cl)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172042,220.6,C=CCN(C(=O)OCc1ccc(F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172039,6.15,C=CCN(C(=O)OCc1ccc(OC(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172040,37.3,C=CCN(C(=O)OCc1ccc(S(C)(=O)=O)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172041,113.6,C=CCN(C(=O)OCc1ccc2nonc2c1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172044,20.2,C=CCN(C(=O)OCc1ccc(Br)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172038,30.0,C=CCN(C(=O)OCc1ccc(C(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172037,122.0,C=CCN(C(=O)OCc1ccc2c(c1)OCO2)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172036,6.22,C=CCN(C(=O)OCc1ccc(OC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1171965,8.75,C=CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172035,2.9,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1171966,37.7,C=CCN(C(=O)NCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172045,1.71,C=CCN(C(=O)NCc1ccc(F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172046,2.66,C=CCN(C(=O)NCc1ccc(Cl)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172047,3.2,C=CCN(C(=O)NCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172048,1.09,C=CCN(C(=O)NCc1ccc(C(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172049,6.15,C=CCN(C(=O)NCc1ccc(OC(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172050,1.62,C=CCN(C(=O)NCc1ccc(F)cc1F)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172051,1.69,C=CCN(C(=O)NCc1ccc(F)c(F)c1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172052,2.93,C=CCN(C(=O)NCc1ccc(S(=O)(=O)NC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172053,5.0,C=CCN(C(=O)NCc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172157,3.5,C=CCN(C(=O)Cc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172438,14.6,C=CCN(C(=O)Cc1ccc(OC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172439,5.3,C=CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1171029,11.0,C=CCN(C(=O)Cc1ccc(F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1171030,3.6,C=CCN(C(=O)Cc1ccc(Cl)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1169819,17.8,C=CCN(C(=O)Cc1ccc(Br)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
CHEMBL1172622,149.2,C=CCN(C(=O)Cc1ccc(C(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1
